time,nodeId,x,y,z,node_type
0.1,0,28.7656,86.4082,51.8658,0
0.1,1,132.658,278.293,45.0625,0
0.1,2,50.7301,178.823,44.2202,0
0.1,3,124.433,152.122,48.665,0
0.1,4,26.8144,180.068,54.9858,0
0.1,5,157.715,117.236,45.9488,0
0.1,6,382.683,176.569,58.534,0
0.1,7,435.407,82.7936,42.3848,0
0.1,8,241.555,246.894,56.6253,0
0.1,9,294.846,166.598,52.7139,0
0.1,10,402.319,415.885,46.5187,0
0.1,11,119.876,57.8731,54.9877,0
0.1,12,88.8919,181.548,43.4255,0
0.1,13,35.7378,0.0344184,53.4009,0
0.1,14,110.948,349.221,43.0933,0
0.2,0,29.0385,85.3113,51.8658,0
0.2,1,133.044,277.871,45.0625,0
0.2,2,48.9459,179.698,44.2202,0
0.2,3,122.935,153.153,48.665,0
0.2,4,27.28,180.354,54.9858,0
0.2,5,157.379,117.916,45.9488,0
0.2,6,381.689,175.468,58.534,0
0.2,7,433.866,82.6515,42.3848,0
0.2,8,242.376,246.377,56.6253,0
0.2,9,294.921,165.352,52.7139,0
0.2,10,401.326,415.942,46.5187,0
0.2,11,119.141,56.6122,54.9877,0
0.2,12,90.2413,181.119,43.4255,0
0.2,13,35.008,0.243364,53.4009,0
0.2,14,112.033,348.32,43.0933,0
0.3,0,29.3113,84.2143,51.8658,0
0.3,1,133.431,277.449,45.0625,0
0.3,2,47.1617,180.572,44.2202,0
0.3,3,121.437,154.184,48.665,0
0.3,4,27.7457,180.64,54.9858,0
0.3,5,157.042,118.595,45.9488,0
0.3,6,380.695,174.368,58.534,0
0.3,7,432.325,82.5094,42.3848,0
0.3,8,243.197,245.861,56.6253,0
0.3,9,294.996,164.106,52.7139,0
0.3,10,400.334,415.999,46.5187,0
0.3,11,118.406,55.3513,54.9877,0
0.3,12,91.5908,180.69,43.4255,0
0.3,13,34.2782,0.521147,53.4009,0
0.3,14,113.118,347.42,43.0933,0
0.4,0,29.5842,83.1173,51.8658,0
0.4,1,133.817,277.027,45.0625,0
0.4,2,45.3774,181.447,44.2202,0
0.4,3,119.939,155.215,48.665,0
0.4,4,28.2113,180.926,54.9858,0
0.4,5,156.706,119.274,45.9488,0
0.4,6,379.701,173.267,58.534,0
0.4,7,430.784,82.3674,42.3848,0
0.4,8,244.018,245.344,56.6253,0
0.4,9,295.071,162.86,52.7139,0
0.4,10,399.341,416.056,46.5187,0
0.4,11,117.672,54.0903,54.9877,0
0.4,12,92.9402,180.261,43.4255,0
0.4,13,33.5484,0.79893,53.4009,0
0.4,14,114.203,346.519,43.0933,0
0.5,0,29.857,82.0203,51.8658,0
0.5,1,134.203,276.605,45.0625,0
0.5,2,43.5932,182.321,44.2202,0
0.5,3,118.441,156.246,48.665,0
0.5,4,28.6769,181.211,54.9858,0
0.5,5,156.369,119.954,45.9488,0
0.5,6,378.708,172.166,58.534,0
0.5,7,429.243,82.2253,42.3848,0
0.5,8,244.839,244.828,56.6253,0
0.5,9,295.147,161.613,52.7139,0
0.5,10,398.349,416.114,46.5187,0
0.5,11,116.937,52.8294,54.9877,0
0.5,12,94.2897,179.831,43.4255,0
0.5,13,32.8186,1.07671,53.4009,0
0.5,14,115.288,345.619,43.0933,0
0.6,0,30.1299,80.9233,51.8658,0
0.6,1,134.59,276.183,45.0625,0
0.6,2,41.809,183.195,44.2202,0
0.6,3,116.943,157.277,48.665,0
0.6,4,29.1425,181.497,54.9858,0
0.6,5,156.033,120.633,45.9488,0
0.6,6,377.714,171.066,58.534,0
0.6,7,427.702,82.0832,42.3848,0
0.6,8,245.66,244.311,56.6253,0
0.6,9,295.222,160.367,52.7139,0
0.6,10,397.356,416.171,46.5187,0
0.6,11,116.202,51.5684,54.9877,0
0.6,12,95.6392,179.402,43.4255,0
0.6,13,32.0888,1.35449,53.4009,0
0.6,14,116.373,344.718,43.0933,0
0.7,0,30.4027,79.8264,51.8658,0
0.7,1,134.976,275.761,45.0625,0
0.7,2,40.0248,184.07,44.2202,0
0.7,3,115.444,158.308,48.665,0
0.7,4,29.6082,181.783,54.9858,0
0.7,5,155.696,121.313,45.9488,0
0.7,6,376.72,169.965,58.534,0
0.7,7,426.161,81.9411,42.3848,0
0.7,8,246.481,243.794,56.6253,0
0.7,9,295.297,159.121,52.7139,0
0.7,10,396.364,416.228,46.5187,0
0.7,11,115.467,50.3075,54.9877,0
0.7,12,96.9886,178.973,43.4255,0
0.7,13,31.359,1.63228,53.4009,0
0.7,14,117.458,343.818,43.0933,0
0.8,0,30.6756,78.7294,51.8658,0
0.8,1,135.363,275.339,45.0625,0
0.8,2,38.2405,184.944,44.2202,0
0.8,3,113.946,159.339,48.665,0
0.8,4,30.0738,182.068,54.9858,0
0.8,5,155.36,121.992,45.9488,0
0.8,6,375.726,168.864,58.534,0
0.8,7,424.62,81.799,42.3848,0
0.8,8,247.302,243.278,56.6253,0
0.8,9,295.372,157.875,52.7139,0
0.8,10,395.371,416.285,46.5187,0
0.8,11,114.732,49.0466,54.9877,0
0.8,12,98.3381,178.543,43.4255,0
0.8,13,30.6292,1.91006,53.4009,0
0.8,14,118.543,342.917,43.0933,0
0.9,0,30.9485,77.6324,51.8658,0
0.9,1,135.749,274.917,45.0625,0
0.9,2,36.4563,185.819,44.2202,0
0.9,3,112.448,160.37,48.665,0
0.9,4,30.5394,182.354,54.9858,0
0.9,5,155.023,122.672,45.9488,0
0.9,6,374.733,167.764,58.534,0
0.9,7,423.079,81.6569,42.3848,0
0.9,8,248.123,242.761,56.6253,0
0.9,9,295.447,156.629,52.7139,0
0.9,10,394.379,416.342,46.5187,0
0.9,11,113.997,47.7856,54.9877,0
0.9,12,99.6875,178.114,43.4255,0
0.9,13,29.8994,2.18784,53.4009,0
0.9,14,119.628,342.017,43.0933,0
1,0,31.2213,76.5354,51.8658,0
1,1,136.136,274.495,45.0625,0
1,2,34.6721,186.693,44.2202,0
1,3,110.95,161.401,48.665,0
1,4,31.005,182.64,54.9858,0
1,5,154.687,123.351,45.9488,0
1,6,373.739,166.663,58.534,0
1,7,421.538,81.5149,42.3848,0
1,8,248.944,242.245,56.6253,0
1,9,295.522,155.383,52.7139,0
1,10,393.386,416.399,46.5187,0
1,11,113.262,46.5247,54.9877,0
1,12,101.037,177.685,43.4255,0
1,13,29.1696,2.46563,53.4009,0
1,14,120.713,341.116,43.0933,0
1.1,0,31.4942,75.4384,51.8658,0
1.1,1,136.522,274.073,45.0625,0
1.1,2,32.8879,187.567,44.2202,0
1.1,3,109.452,162.432,48.665,0
1.1,4,31.4707,182.925,54.9858,0
1.1,5,154.35,124.03,45.9488,0
1.1,6,372.745,165.562,58.534,0
1.1,7,419.997,81.3728,42.3848,0
1.1,8,249.766,241.728,56.6253,0
1.1,9,295.597,154.136,52.7139,0
1.1,10,392.393,416.456,46.5187,0
1.1,11,112.527,45.2637,54.9877,0
1.1,12,102.386,177.256,43.4255,0
1.1,13,28.4398,2.74341,53.4009,0
1.1,14,121.798,340.216,43.0933,0
1.2,0,31.767,74.3415,51.8658,0
1.2,1,136.908,273.651,45.0625,0
1.2,2,31.1036,188.442,44.2202,0
1.2,3,107.954,163.463,48.665,0
1.2,4,31.9363,183.211,54.9858,0
1.2,5,154.014,124.71,45.9488,0
1.2,6,371.751,164.462,58.534,0
1.2,7,418.456,81.2307,42.3848,0
1.2,8,250.587,241.211,56.6253,0
1.2,9,295.672,152.89,52.7139,0
1.2,10,391.401,416.514,46.5187,0
1.2,11,111.793,44.0028,54.9877,0
1.2,12,103.736,176.826,43.4255,0
1.2,13,27.71,3.02119,53.4009,0
1.2,14,122.883,339.315,43.0933,0
1.3,0,32.0399,73.2445,51.8658,0
1.3,1,137.295,273.229,45.0625,0
1.3,2,29.3194,189.316,44.2202,0
1.3,3,106.456,164.494,48.665,0
1.3,4,32.4019,183.497,54.9858,0
1.3,5,153.677,125.389,45.9488,0
1.3,6,370.758,163.361,58.534,0
1.3,7,416.915,81.0886,42.3848,0
1.3,8,251.408,240.695,56.6253,0
1.3,9,295.747,151.644,52.7139,0
1.3,10,390.408,416.571,46.5187,0
1.3,11,111.058,42.7419,54.9877,0
1.3,12,105.085,176.397,43.4255,0
1.3,13,26.9802,3.29897,53.4009,0
1.3,14,123.968,338.415,43.0933,0
1.4,0,32.3128,72.1475,51.8658,0
1.4,1,137.681,272.807,45.0625,0
1.4,2,27.5352,190.19,44.2202,0
1.4,3,104.958,165.525,48.665,0
1.4,4,32.8675,183.782,54.9858,0
1.4,5,153.341,126.069,45.9488,0
1.4,6,369.764,162.26,58.534,0
1.4,7,415.374,80.9465,42.3848,0
1.4,8,252.229,240.178,56.6253,0
1.4,9,295.822,150.398,52.7139,0
1.4,10,389.416,416.628,46.5187,0
1.4,11,110.323,41.4809,54.9877,0
1.4,12,106.435,175.968,43.4255,0
1.4,13,26.2504,3.57676,53.4009,0
1.4,14,125.053,337.514,43.0933,0
1.5,0,32.5856,71.0505,51.8658,0
1.5,1,138.068,272.385,45.0625,0
1.5,2,25.751,191.065,44.2202,0
1.5,3,103.46,166.556,48.665,0
1.5,4,33.3332,184.068,54.9858,0
1.5,5,153.004,126.748,45.9488,0
1.5,6,368.77,161.159,58.534,0
1.5,7,413.833,80.8044,42.3848,0
1.5,8,253.05,239.662,56.6253,0
1.5,9,295.898,149.152,52.7139,0
1.5,10,388.423,416.685,46.5187,0
1.5,11,109.588,40.22,54.9877,0
1.5,12,107.784,175.538,43.4255,0
1.5,13,25.5206,3.85454,53.4009,0
1.5,14,126.138,336.614,43.0933,0
1.6,0,32.8585,69.9535,51.8658,0
1.6,1,138.454,271.962,45.0625,0
1.6,2,23.9668,191.939,44.2202,0
1.6,3,101.962,167.587,48.665,0
1.6,4,33.7988,184.354,54.9858,0
1.6,5,152.668,127.427,45.9488,0
1.6,6,367.776,160.059,58.534,0
1.6,7,412.292,80.6624,42.3848,0
1.6,8,253.871,239.145,56.6253,0
1.6,9,295.973,147.905,52.7139,0
1.6,10,387.431,416.742,46.5187,0
1.6,11,108.853,38.959,54.9877,0
1.6,12,109.134,175.109,43.4255,0
1.6,13,24.7908,4.13232,53.4009,0
1.6,14,127.223,335.713,43.0933,0
1.7,0,33.1313,68.8566,51.8658,0
1.7,1,138.84,271.54,45.0625,0
1.7,2,22.1825,192.814,44.2202,0
1.7,3,100.464,168.618,48.665,0
1.7,4,34.2644,184.64,54.9858,0
1.7,5,152.331,128.107,45.9488,0
1.7,6,366.783,158.958,58.534,0
1.7,7,410.751,80.5203,42.3848,0
1.7,8,254.692,238.628,56.6253,0
1.7,9,296.048,146.659,52.7139,0
1.7,10,386.438,416.799,46.5187,0
1.7,11,108.118,37.6981,54.9877,0
1.7,12,110.483,174.68,43.4255,0
1.7,13,24.061,4.4101,53.4009,0
1.7,14,128.308,334.813,43.0933,0
1.8,0,33.4042,67.7596,51.8658,0
1.8,1,139.227,271.118,45.0625,0
1.8,2,20.3983,193.688,44.2202,0
1.8,3,98.9657,169.649,48.665,0
1.8,4,34.73,184.925,54.9858,0
1.8,5,151.995,128.786,45.9488,0
1.8,6,365.789,157.857,58.534,0
1.8,7,409.21,80.3782,42.3848,0
1.8,8,255.513,238.112,56.6253,0
1.8,9,296.123,145.413,52.7139,0
1.8,10,385.446,416.856,46.5187,0
1.8,11,107.383,36.4372,54.9877,0
1.8,12,111.833,174.251,43.4255,0
1.8,13,23.3312,4.68789,53.4009,0
1.8,14,129.393,333.912,43.0933,0
1.9,0,33.677,66.6626,51.8658,0
1.9,1,139.613,270.696,45.0625,0
1.9,2,18.6141,194.562,44.2202,0
1.9,3,97.4676,170.68,48.665,0
1.9,4,35.1956,185.211,54.9858,0
1.9,5,151.658,129.466,45.9488,0
1.9,6,364.795,156.757,58.534,0
1.9,7,407.669,80.2361,42.3848,0
1.9,8,256.334,237.595,56.6253,0
1.9,9,296.198,144.167,52.7139,0
1.9,10,384.453,416.913,46.5187,0
1.9,11,106.648,35.1762,54.9877,0
1.9,12,113.182,173.821,43.4255,0
1.9,13,22.6014,4.96567,53.4009,0
1.9,14,130.478,333.012,43.0933,0
